,reaction_expression
MAR04643,119.30000000000001
MAR04644_f,-1.0
MAR04672,-1.0
MAR04676,38.4
MAR04736,-1.0
MAR04819,-1.0
MAR05299,38.4
MAR05352,38.4
MAR05415,33.6
MAR05416,33.6
MAR05417,111.19999999999999
MAR06612_f,21.7
MAR06613_f,21.7
MAR06621_f,33.6
MAR06622,33.6
MAR06623,-1.0
MAR06624,47.3
MAR06627,3.8
MAR07744_f,10.2
MAR08072,-1.0
MAR08637,-1.0
MAR03965,83.4
MAR03966,35.9
MAR03967_f,235.9
MAR03968_f,21.7
MAR03999,-1.0
MAR04024_f,235.9
MAR04026_f,-1.0
MAR04054,-1.0
MAR04061,-1.0
MAR04083,154.0
MAR04136,4678.7
MAR04180,38.4
MAR04185,10.0
MAR04186,10.0
MAR04342,127.4
MAR04344_f,-1.0
MAR04483,47.3
MAR04507,48.5
MAR04516,28.2
MAR04601,82.3
MAR04633,-1.0
MAR04640,21.7
MAR04641,-1.0
MAR04680_f,22.6
MAR04806,17.8
MAR05394,-1.0
MAR06625,47.3
MAR06626,43.7
MAR07160,112.80000000000001
MAR07161,4.2
MAR07162,4.2
MAR07163,14.8
MAR07164,14.8
MAR07713,107.69999999999999
MAR07716,107.69999999999999
MAR07717,107.69999999999999
MAR07721,107.69999999999999
MAR07725,107.69999999999999
MAR07728,107.69999999999999
MAR07800_f,-1.0
MAR07801_f,303.3
MAR07802_f,-1.0
MAR07863_f,235.9
MAR07864_f,235.9
MAR07865_f,235.9
MAR07866_f,235.9
MAR07867_f,235.9
MAR07868_f,235.9
MAR07869_f,235.9
MAR07870_f,235.9
MAR07871_f,235.9
MAR07872_f,235.9
MAR07873_f,235.9
MAR07874_f,235.9
MAR07875_f,-1.0
MAR07876_f,235.9
MAR07878_f,227.9
MAR07879,35.9
MAR07880,43.7
MAR07881_f,-1.0
MAR07882_f,-1.0
MAR07883_f,227.9
MAR07884_f,-1.0
MAR07885_f,-1.0
MAR07886_f,227.9
MAR07887_f,-1.0
MAR07888_f,-1.0
MAR07889_f,-1.0
MAR07890_f,227.9
MAR07891_f,-1.0
MAR07892_f,-1.0
MAR07893_f,-1.0
MAR07894_f,227.9
MAR07895_f,227.9
MAR08083,4.5
MAR08085,4.5
MAR08087,4.5
MAR08443,218.3
MAR08444,218.3
MAR08445,38.4
MAR08446,-1.0
MAR08448_f,235.9
MAR08449_f,235.9
MAR08450_f,235.9
MAR08451_f,235.9
MAR08452_f,235.9
MAR08453_f,235.9
MAR08454_f,235.9
MAR08455_f,235.9
MAR08456_f,235.9
MAR08457_f,235.9
MAR08458_f,235.9
MAR08459_f,235.9
MAR08460_f,235.9
MAR08461_f,-1.0
MAR08462_f,235.9
MAR08463_f,235.9
MAR08464_f,235.9
MAR08465_f,235.9
MAR08466_f,235.9
MAR08467_f,235.9
MAR08468_f,235.9
MAR08469_f,235.9
MAR08470_f,235.9
MAR08471_f,235.9
MAR08472_f,235.9
MAR08473,-1.0
MAR08474,127.4
MAR08477_f,7.3
MAR08478_f,7.3
MAR08479_f,7.3
MAR08480,-1.0
MAR08481_f,-1.0
MAR08482,43.4
MAR08483,83.4
MAR08484,-1.0
MAR08485,11.9
MAR08486_f,-1.0
MAR08487,18.9
MAR08488,35.9
MAR08489,35.9
MAR08493,77.2
MAR08494,77.2
MAR08495,77.2
MAR03802_f,375.8
MAR03804_f,375.8
MAR03811,-1.0
MAR03813_f,508.0
MAR03822,323.4
MAR03827_f,167.1
MAR03829_f,192.1
MAR03862,3.1
MAR03865,167.1
MAR03870,37.5
MAR03873,-1.0
MAR08654,-1.0
MAR03890,667.1
MAR03892,4.2
MAR09802,-1.0
MAR03899_f,-1.0
MAR03903,-1.0
MAR04109_f,-1.0
MAR04114,238.9
MAR04115,238.9
MAR04118,37.5
MAR04172,3.1
MAR04196,-1.0
MAR04197,17.7
MAR04287,551.4
MAR04690,-1.0
MAR04693_f,-1.0
MAR06780,167.1
MAR06968_f,-1.0
MAR06969_f,-1.0
MAR06970_f,-1.0
MAR06971_f,59.1
MAR06972_f,59.1
MAR07641,-1.0
MAR07642_f,-1.0
MAR08626,-1.0
MAR08628,-1.0
MAR03806_f,323.4
MAR03807_f,164.2
MAR03809_f,-1.0
MAR03816,-1.0
MAR03819_f,323.4
MAR03820_f,323.4
MAR03832,-1.0
MAR03833,15.7
MAR03835,15.7
MAR03837,15.7
MAR03895,-1.0
MAR03897,-1.0
MAR03956_f,-1.0
MAR03993,-1.0
MAR04073,58.1
MAR04075,56.6
MAR04077,106.5
MAR04190_f,-1.0
MAR04191,-1.0
MAR04212,50.1
MAR04422,50.1
MAR04423,-1.0
MAR04424,-1.0
MAR04583_f,796.3
MAR04605,1363.3
MAR04606,-1.0
MAR04607,114.5
MAR04776,-1.0
MAR04777,-1.0
MAR04778,15.7
MAR04779,15.7
MAR04780,15.7
MAR04781,15.7
MAR04784,323.4
MAR04785,323.4
MAR04786,359.2
MAR04787,-1.0
MAR05384,-1.0
MAR06929_f,1428.3000000000002
MAR06930_f,1428.3000000000002
MAR06931,-1.0
MAR06932,-1.0
MAR06933,-1.0
MAR06934,-1.0
MAR06935,-1.0
MAR06936,-1.0
MAR06938_f,1428.3000000000002
MAR06939_f,1428.3000000000002
MAR06940_f,-1.0
MAR06941,-1.0
MAR06942,-1.0
MAR06943,-1.0
MAR06944,-1.0
MAR06945,-1.0
MAR06946,-1.0
MAR06947,-1.0
MAR06948,-1.0
MAR06949,-1.0
MAR06950,-1.0
MAR06951,-1.0
MAR06952,-1.0
MAR06953,1.6
MAR06954,1.6
MAR06955_f,-1.0
MAR06956_f,-1.0
MAR06957_f,-1.0
MAR06958,11.7
MAR06959,11.7
MAR06960_f,-1.0
MAR06961,11.7
MAR06962,11.7
MAR06963,11.7
MAR06964,11.7
MAR06965_f,23.1
MAR06966_f,23.1
MAR06967_f,23.1
MAR06973_f,1.6
MAR08096_f,323.4
MAR08097_f,323.4
MAR08098,167.1
MAR08416,-1.0
MAR08425_f,-1.0
MAR08426,-1.0
MAR08427_f,12.6
MAR08431,-1.0
MAR08432,-1.0
MAR08603,1428.3000000000002
MAR08604,-1.0
MAR08605,1363.3
MAR08606,-1.0
MAR08607,-1.0
MAR08608,-1.0
MAR08609,15.7
MAR08610,-1.0
MAR08611,-1.0
MAR04285,-1.0
MAR00457,-1.0
MAR00460,-1.0
MAR03750_f,-1.0
MAR03752_f,-1.0
MAR03770_f,130.8
MAR03771_f,-1.0
MAR03772_f,-1.0
MAR03782_f,-1.0
MAR03784_f,-1.0
MAR03794_f,-1.0
MAR03839_f,26.2
MAR03841_f,-1.0
MAR03843,203.4
MAR03845_f,316.6
MAR03847_f,68.2
MAR03849,-1.0
MAR03852,-1.0
MAR03856,949.2
MAR03860,-1.0
MAR03883,-1.0
MAR03901,-1.0
MAR03939_f,267.6
MAR03974,-1.0
MAR04198,-1.0
MAR04199_f,-1.0
MAR04200,-1.0
MAR04284,-1.0
MAR04348,-1.0
MAR04466,58.2
MAR04467,-1.0
MAR04582_f,1466.3
MAR04584_f,12.6
MAR04696,-1.0
MAR04697,86.7
MAR04698,86.7
MAR04699,-1.0
MAR04700_f,-1.0
MAR04742,267.6
MAR04788,-1.0
MAR04789,-1.0
MAR04791,-1.0
MAR04792_f,-1.0
MAR04937_f,-1.0
MAR05392,55.8
MAR05393,-1.0
MAR06409_f,82.2
MAR07702_f,949.2
MAR07703,-1.0
MAR08433,279.2
MAR08434,279.2
MAR08439,-1.0
MAR08440,86.7
MAR08441,-1.0
MAR08442,-1.0
MAR09718,-1.0
MAR09486,-1.0
MAR04426_f,277.5
MAR04428,-1.0
MAR04429,-1.0
MAR04430,-1.0
MAR04431,-1.0
MAR04437,-1.0
MAR04658_f,-1.0
MAR04660,-1.0
MAR04712,-1.0
MAR05336_f,209.7
MAR05337_f,45.900000000000006
MAR05338,101.7
MAR05339_f,209.7
MAR05340,209.7
MAR08783,-1.0
MAR08784,1363.3
MAR08786,1069.4
MAR04239,22.5
MAR04241_f,382.1
MAR04288,-1.0
MAR04596_f,-1.0
MAR04597_f,-1.0
MAR04599,226.6
MAR04667,189.2
MAR04668,-1.0
MAR04737,86.7
MAR04739,86.7
MAR04740_f,-1.0
MAR06415,37.3
MAR06974,-1.0
MAR06975,373.9
MAR06976,373.9
MAR06977,373.9
MAR06978,108.1
MAR06979,-1.0
MAR06980,-1.0
MAR06981,159.1
MAR06982,-1.0
MAR06983,-1.0
MAR06984,-1.0
MAR06985,-1.0
MAR08017,-1.0
MAR08018,-1.0
MAR08019,-1.0
MAR08021,-1.0
MAR08025,377.6
MAR08026,377.6
MAR08027,377.6
MAR08029,108.1
MAR03164,180.5
MAR03166,180.5
MAR03885_f,776.1
MAR04250,-1.0
MAR08091,-1.0
MAR08092,-1.0
MAR08563,1069.4
MAR08564,17.7
MAR08565,-1.0
MAR08566,-1.0
MAR03935_f,170.4
MAR04681,-1.0
MAR04682,-1.0
MAR04683,-1.0
MAR04685,-1.0
MAR04686_f,-1.0
MAR04687_f,-1.0
MAR04702,-1.0
MAR04703,-1.0
MAR04704,-1.0
MAR06988,-1.0
MAR07689,-1.0
MAR07701,-1.0
MAR08094,-1.0
MAR08529,-1.0
MAR08530_f,198.3
MAR08533,-1.0
MAR08534,-1.0
MAR08535,-1.0
MAR08537,-1.0
MAR08541,-1.0
MAR08542,-1.0
MAR08543,-1.0
MAR08544,-1.0
MAR08630,-1.0
MAR08540,-1.0
MAR03206,180.5
MAR03208,47.4
MAR03213,95.7
MAR03215,105.2
MAR03747,-1.0
MAR03744,10.0
MAR03757,993.9000000000001
MAR03761,-1.0
MAR03777,-1.0
MAR03778,10.0
MAR03795,-1.0
MAR04797,1363.3
MAR06417_f,40.9
MAR06419,60.2
MAR06420,40.9
MAR06421,60.2
MAR06422,40.9
MAR06923,-1.0
MAR03765,10.0
MAR06924,-1.0
MAR06925_f,583.7
MAR06926_f,35.2
MAR06927_f,35.2
MAR08088_f,-1.0
MAR08787,43.4
MAR03743_f,-1.0
MAR03940,-1.0
MAR04214,-1.0
MAR04216,-1.0
MAR04218,-1.0
MAR04219,-1.0
MAR04220_f,-1.0
MAR04222_f,17.7
MAR04224,-1.0
MAR04225,-1.0
MAR04227,435.1
MAR04231,-1.0
MAR04232_f,-1.0
MAR04233,-1.0
MAR04235,-1.0
MAR04243,125.6
MAR04244,17.7
MAR04245,-1.0
MAR04246_f,17.7
MAR04248_f,-1.0
MAR06707,-1.0
MAR06708_f,-1.0
MAR06709_f,-1.0
MAR06711,-1.0
MAR06712_f,-1.0
MAR06713,-1.0
MAR06714,1363.3
MAR06715,319.9
MAR06716,-1.0
MAR06717,-1.0
MAR06718,-1.0
MAR06719,-1.0
MAR06720,-1.0
MAR06721,-1.0
MAR06722_f,-1.0
MAR06723_f,2412.3
MAR06725_f,359.2
MAR06726,-1.0
MAR06727,668.7
MAR06728,-1.0
MAR06729,-1.0
MAR06730,319.9
MAR06731,-1.0
MAR06734_f,-1.0
MAR06735,319.9
MAR06736,319.9
MAR06738_f,-1.0
MAR06739,319.9
MAR06740,-1.0
MAR06741,-1.0
MAR06742_f,-1.0
MAR06743,-1.0
MAR06744_f,-1.0
MAR06745,-1.0
MAR06746,319.9
MAR06747,-1.0
MAR06748,-1.0
MAR06749,-1.0
MAR06750,319.9
MAR06751,-1.0
MAR06752,-1.0
MAR06753,-1.0
MAR06754,-1.0
MAR06755_f,319.9
MAR06756_f,198.3
MAR06757,319.9
MAR06758,-1.0
MAR06759_f,-1.0
MAR06760,-1.0
MAR06761,-1.0
MAR06762,319.9
MAR06763,319.9
MAR06764,-1.0
MAR06765_f,-1.0
MAR06766,-1.0
MAR06767,-1.0
MAR06768,359.2
MAR06770,-1.0
MAR06771,668.7
MAR06772,-1.0
MAR06774,-1.0
MAR06776,416.3
MAR06778,-1.0
MAR06782,-1.0
MAR06783,-1.0
MAR06784,-1.0
MAR06785,-1.0
MAR06786,-1.0
MAR06787,-1.0
MAR06788,319.9
MAR06789,-1.0
MAR06790,-1.0
MAR06791,-1.0
MAR06792_f,-1.0
MAR06798_f,-1.0
MAR06799,-1.0
MAR06800_f,-1.0
MAR06801,-1.0
MAR06802,-1.0
MAR06803,-1.0
MAR06806_f,-1.0
MAR06807_f,-1.0
MAR06808,1371.6
MAR06811_f,2412.3
MAR06813,1371.6
MAR06814_f,200.6
MAR06815_f,2412.3
MAR06817_f,200.6
MAR06818,-1.0
MAR06819_f,200.6
MAR06820_f,2412.3
MAR06822,-1.0
MAR06823_f,200.6
MAR06824_f,2412.3
MAR06826_f,-1.0
MAR06827_f,-1.0
MAR06828,-1.0
MAR06829,44.6
MAR06830,-1.0
MAR06831,-1.0
MAR06834_f,-1.0
MAR06835_f,-1.0
MAR06836_f,-1.0
MAR06837,-1.0
MAR06838,-1.0
MAR06839,-1.0
MAR06840_f,-1.0
MAR06841_f,-1.0
MAR06842_f,-1.0
MAR06843,-1.0
MAR06844,-1.0
MAR06845,-1.0
MAR06848_f,-1.0
MAR06849_f,-1.0
MAR06850,-1.0
MAR06851,-1.0
MAR06854_f,-1.0
MAR06855_f,-1.0
MAR06874,-1.0
MAR06875_f,-1.0
MAR06876_f,-1.0
MAR06877_f,-1.0
MAR06878_f,-1.0
MAR06879_f,-1.0
MAR06880_f,-1.0
MAR06881,-1.0
MAR06882_f,-1.0
MAR06883_f,2412.3
MAR06885_f,200.6
MAR06886_f,2412.3
MAR06888,-1.0
MAR06889,-1.0
MAR07628,1371.6
MAR07756,-1.0
MAR08539,-1.0
MAR08794,-1.0
MAR08795,-1.0
MAR08796,-1.0
MAR03875,95.1
MAR03877,73.9
MAR03879,-1.0
MAR03881,122.3
MAR03912_f,359.2
MAR03917,-1.0
MAR03919_f,-1.0
MAR03920_f,135.5
MAR03922_f,-1.0
MAR03928,-1.0
MAR03995_f,111.19999999999999
MAR03996_f,-1.0
MAR04072,21.700000000000003
MAR04189,-1.0
MAR04302,122.3
MAR04323,-1.0
MAR05381,-1.0
MAR05385,-1.0
MAR05386,30.0
MAR05387,10.5
MAR05388,1471.0
MAR05389,1471.0
MAR05390,-1.0
MAR05391,-1.0
MAR05418_f,-1.0
MAR05419_f,-1.0
MAR06515,-1.0
MAR06518,-1.0
MAR06519_f,-1.0
MAR06520_f,-1.0
MAR06523_f,1371.6
MAR08062,-1.0
MAR08066_f,359.2
MAR08067_f,167.1
MAR08068_f,194.3
MAR08069_f,269.6
MAR08641,21.700000000000003
MAR08682_f,-1.0
MAR08683,122.3
MAR08684_f,167.1
MAR08685,-1.0
MAR03868,37.5
MAR03869,37.5
MAR03889,-1.0
MAR03933_f,198.3
MAR03937,188.5
MAR04116,5747.299999999999
MAR04120,5747.299999999999
MAR04121,5747.299999999999
MAR04175,-1.0
MAR04176,-1.0
MAR04324,102.2
MAR04326,28.2
MAR04328,131.4
MAR04329,131.4
MAR04708,59.1
MAR08769,-1.0
MAR08770,59.1
MAR08771,-1.0
MAR04078,-1.0
MAR04079,1363.3
MAR04174,-1.0
MAR04330_f,-1.0
MAR04347,-1.0
MAR04425,-1.0
MAR04427,114.5
MAR04688,1363.3
MAR04689,159.1
MAR04735_f,180.5
MAR07991,-1.0
MAR07992,-1.0
MAR07993,1363.3
MAR07128,10.0
MAR07129,10.0
MAR07130,-1.0
MAR07131_f,111.19999999999999
MAR07132,34.3
MAR07133_f,-1.0
MAR07134_f,122.3
MAR07135,-1.0
MAR07136_f,73.9
MAR07137_f,122.3
MAR07138,-1.0
MAR07139_f,95.1
MAR07140_f,-1.0
MAR07141,-1.0
MAR07620,10.7
MAR07647,-1.0
MAR08640,21.700000000000003
MAR08689,-1.0
MAR08690,-1.0
MAR03748,60.2
MAR03753,180.5
MAR03755,135.3
MAR03759,1363.3
MAR03763,-1.0
MAR03773,35.2
MAR03775_f,20.4
MAR03780,60.2
MAR03785,180.5
MAR03790,-1.0
MAR03792_f,-1.0
MAR03796_f,108.1
MAR03823_f,836.5
MAR06416,60.2
MAR03986,-1.0
MAR03988,100.39999999999999
MAR04124,11.3
MAR04158,90.6
MAR04159_f,40.8
MAR04299,8.0
MAR04300,48.9
MAR04494,0.6
MAR04524,11.3
MAR04525,100.8
MAR04526,100.8
MAR04527_f,-1.0
MAR04528,100.8
MAR04529,41.1
MAR04530,-1.0
MAR04531,-1.0
MAR04532,61.3
MAR04533,-1.0
MAR04534,-1.0
MAR04536,61.3
MAR04628,93.6
MAR04629,12.7
MAR04631,30.1
MAR07696,-1.0
MAR07697,22.0
MAR07698_f,40.8
MAR08366,-1.0
MAR08367,-1.0
MAR08368,-1.0
MAR08371,41.1
MAR08372,-1.0
MAR08373_f,-1.0
MAR08375,-1.0
MAR08376,-1.0
MAR08377,61.3
MAR08672,11.3
MAR08674,-1.0
MAR08675,-1.0
MAR05130,26.0
MAR05131,46.8
MAR05132,34.3
MAR05133,113.6
MAR05134,62.9
MAR05135,19.9
MAR05136,44.5
MAR05137,19.4
MAR05138,34.4
MAR05139,83.4
MAR05140,-1.0
MAR05141,27.2
MAR05142,47.9
MAR05143,10.7
MAR05144,12.8
MAR05145,19.4
MAR05146,19.4
MAR05147,144.8
MAR05148,85.2
MAR05149,12.8
MAR05150,16.4
MAR07171,-1.0
MAR07172,-1.0
MAR07174,-1.0
MAR07175,-1.0
MAR07180,-1.0
MAR07181,20.4
MAR07183,-1.0
MAR07197,-1.0
MAR07436,172.7
MAR07438,35.8
MAR07440,-1.0
MAR08254,-1.0
MAR08255,-1.0
MAR08256,-1.0
MAR08257,-1.0
MAR08258,-1.0
MAR08260,-1.0
MAR08261,-1.0
MAR01532,336.4
MAR07254,11.2
MAR07256,-1.0
MAR07258,-1.0
MAR07259,-1.0
MAR07260,-1.0
MAR07261,-1.0
MAR07263,-1.0
MAR07264,-1.0
MAR07265,73.8
MAR07266,-1.0
MAR07267,45.5
MAR07268,45.5
MAR07269,-1.0
MAR07270,-1.0
MAR07271,33.3
MAR07274,50.3
MAR07275,33.3
MAR07276,50.3
MAR07277,-1.0
MAR07278,75.8
MAR07279,-1.0
MAR07280,40.7
MAR07281,40.7
MAR07285,132.8
MAR07286,20.5
MAR07287,-1.0
MAR07288,-1.0
MAR07289,95.2
MAR07290,-1.0
MAR07291,95.2
MAR07292,-1.0
MAR07293,95.2
MAR07294,-1.0
MAR07295,-1.0
MAR07296,-1.0
MAR07297,-1.0
MAR07298,-1.0
MAR07299,-1.0
MAR07300,-1.0
MAR07301,-1.0
MAR07302,-1.0
MAR07303,-1.0
MAR07304,-1.0
MAR07305,-1.0
MAR07306,-1.0
MAR07308,95.2
MAR07309,95.2
MAR07310,95.2
MAR07311,95.2
MAR07312,95.2
MAR07313,95.2
MAR07314,95.2
MAR07315,95.2
MAR07316,95.2
MAR07317,95.2
MAR07318,95.2
MAR07319,95.2
MAR07320,95.2
MAR07321,95.2
MAR07322,95.2
MAR07323,88.1
MAR07324,-1.0
MAR07325,-1.0
MAR07326,-1.0
MAR07327,85.89999999999999
MAR07328,-1.0
MAR07329,-1.0
MAR07332,-1.0
MAR07333,207.0
MAR07334,-1.0
MAR07428,-1.0
MAR07429,-1.0
MAR07574,21.9
MAR07575,-1.0
MAR07576,128.70000000000002
MAR07577,5.3
MAR07578,100.39999999999999
MAR07580,34.8
MAR07582,34.8
MAR07585,21.9
MAR07586,-1.0
MAR07587,100.39999999999999
MAR08691,-1.0
MAR08692,-1.0
MAR08693,85.89999999999999
MAR08694,-1.0
MAR08695,-1.0
MAR05151,-1.0
MAR05152,-1.0
MAR05153,-1.0
MAR05154,-1.0
MAR05155,-1.0
MAR05156,-1.0
MAR05157,-1.0
MAR05158,-1.0
MAR05159,-1.0
MAR05160,-1.0
MAR05161,-1.0
MAR05162,-1.0
MAR05163,-1.0
MAR05164,-1.0
MAR05165,8279.7
MAR05166,-1.0
